Galaxy in Pair of Galaxies ; NGC 1 
Emission-line galaxy ; NGC 2967 
Galaxy in Pair of Galaxies ; NGC 2968 
Emission-line galaxy ; NGC 2969 
Galaxy in Pair of Galaxies ; NGC 2970 
LINER-type Active Galaxy Nucleus ; NGC 2971 
Open (galactic) Cluster ; NGC 2972 
Galaxy ; NGC 2973 
Seyfert 2 Galaxy ; NGC 2974 
Galaxy ; NGC 2975 
Galaxy in Pair of Galaxies ; NGC 2976 
Galaxy in Group of Galaxies ; NGC 2977 
Emission-line galaxy ; NGC 2978 
Galaxy in Pair of Galaxies ; NGC 2979 
Emission-line galaxy ; NGC 2980 
Galaxy ; NGC 2981 
Galaxy in Group of Galaxies ; NGC 2983 
Galaxy in Group of Galaxies ; NGC 2984 
Seyfert 1 Galaxy ; NGC 2985 
Galaxy in Group of Galaxies ; NGC 2986 
Galaxy ; NGC 2987 
Galaxy in Pair of Galaxies ; NGC 2988 
Active Galaxy Nucleus ; NGC 2989 
Galaxy in Group of Galaxies ; NGC 2990 
Galaxy in Pair of Galaxies ; NGC 2991 
Seyfert 2 Galaxy ; NGC 2992 
Emission-line galaxy ; NGC 2993 
LINER-type Active Galaxy Nucleus ; NGC 2994 
Galaxy in Group of Galaxies ; NGC 2996 
Galaxy in Group of Galaxies ; NGC 2997 
LINER-type Active Galaxy Nucleus ; NGC 2998 
Emission-line galaxy ; NGC 3001 
Galaxy ; NGC 3002 
Galaxy in Group of Galaxies ; NGC 3003 
Galaxy ; NGC 3005 
Galaxy ; NGC 3006 
Galaxy in Group of Galaxies ; NGC 3007 
LINER-type Active Galaxy Nucleus ; NGC 3008 
Galaxy in Group of Galaxies ; NGC 3009 
Active Galaxy Nucleus ; NGC 3010 
Seyfert 2 Galaxy ; NGC 3011 
Galaxy ; NGC 3012 
LINER-type Active Galaxy Nucleus ; NGC 3013 
Galaxy in Group of Galaxies ; NGC 3014 
Active Galaxy Nucleus ; NGC 3015 
Radio Galaxy ; NGC 3016 
Galaxy ; NGC 3017 
Galaxy in Pair of Galaxies ; NGC 3018 
Galaxy ; NGC 3019 
Galaxy in Pair of Galaxies ; NGC 3020 
Galaxy in Group of Galaxies ; NGC 3021 
Galaxy in Group of Galaxies ; NGC 3022 
Galaxy in Pair of Galaxies ; NGC 3023 
Galaxy in Pair of Galaxies ; NGC 3024 
Galaxy in Group of Galaxies ; NGC 3025 
Galaxy in Pair of Galaxies ; NGC 3026 
Galaxy ; NGC 3027 
Galaxy in Group of Galaxies ; NGC 3028 
Galaxy ; NGC 3029 
Galaxy ; NGC 3030 
Active Galaxy Nucleus ; NGC 3032 
Open (galactic) Cluster ; NGC 3033 
Seyfert 1 Galaxy ; NGC 3035 
Open (galactic) Cluster ; NGC 3036 
Emission-line galaxy ; NGC 3037 
Emission-line galaxy ; NGC 3038 
Seyfert 2 Galaxy ; NGC 3039 
Galaxy in Pair of Galaxies ; NGC 3040 
Active Galaxy Nucleus ; NGC 3041 
LINER-type Active Galaxy Nucleus ; NGC 3042 
Galaxy in Group of Galaxies ; NGC 3043 
Galaxy ; NGC 3044 
Emission-line galaxy ; NGC 3045 
Pair of Galaxies ; NGC 3047 
Galaxy ; NGC 3048 
Emission-line galaxy ; NGC 3049 
Galaxy in Group of Galaxies ; NGC 3051 
Emission-line galaxy ; NGC 3052 
Radio Galaxy ; NGC 3053 
Galaxy in Group of Galaxies ; NGC 3054 
Galaxy ; NGC 3055 
Galaxy in Group of Galaxies ; NGC 3056 
Galaxy ; NGC 3057 
Galaxy ; NGC 3058 
Galaxy ; NGC 3059 
Galaxy in Group of Galaxies ; NGC 3060 
Galaxy ; NGC 3061 
LINER-type Active Galaxy Nucleus ; NGC 3062 
Galaxy ; NGC 3064 
Galaxy in Pair of Galaxies ; NGC 3065 
Galaxy in Pair of Galaxies ; NGC 3066 
Galaxy in Group of Galaxies ; NGC 3067 
Interacting Galaxies ; NGC 3068 
Galaxy in Group of Galaxies ; NGC 3069 
Galaxy in Group of Galaxies ; NGC 3070 
Galaxy ; NGC 3071 
Galaxy in Group of Galaxies ; NGC 3072 
Galaxy in Pair of Galaxies ; NGC 3073 
Galaxy ; NGC 3074 
Galaxy in Group of Galaxies ; NGC 3075 
Galaxy in Group of Galaxies ; NGC 3076 
Galaxy in Pair of Galaxies ; NGC 3077 
Galaxy in Group of Galaxies ; NGC 3078 
Seyfert 2 Galaxy ; NGC 3079 
Seyfert 1 Galaxy ; NGC 3080 
Seyfert 2 Galaxy ; NGC 3081 
Galaxy in Group of Galaxies ; NGC 3082 
Galaxy in Group of Galaxies ; NGC 3083 
Emission-line galaxy ; NGC 3084 
Galaxy in Group of Galaxies ; NGC 3085 
Galaxy in Group of Galaxies ; NGC 3086 
Galaxy in Group of Galaxies ; NGC 3087 
Galaxy ; NGC 3088 
Emission-line galaxy ; NGC 3089 
Galaxy in Cluster of Galaxies ; NGC 3090 
Brightest galaxy in a Cluster (BCG) ; NGC 3091 
Galaxy in Group of Galaxies ; NGC 3092 
Galaxy in Group of Galaxies ; NGC 3093 
Galaxy ; NGC 3094 
Galaxy in Group of Galaxies ; NGC 3095 
Galaxy in Group of Galaxies ; NGC 3096 
Galaxy in Group of Galaxies ; NGC 3098 
LINER-type Active Galaxy Nucleus ; NGC 3099 
LINER-type Active Galaxy Nucleus ; NGC 3100 
Galaxy in Group of Galaxies ; NGC 3101 
Galaxy in Group of Galaxies ; NGC 3102 
Interacting Galaxies ; NGC 3104 
Open (galactic) Cluster ; NGC 3105 
LINER-type Active Galaxy Nucleus ; NGC 3106 
Galaxy ; NGC 3107 
Galaxy in Group of Galaxies ; NGC 3108 
Galaxy ; NGC 3109 
HII Galaxy ; NGC 3110 
Radio Galaxy ; NGC 3111 
Galaxy ; NGC 3112 
Low Surface Brightness Galaxy ; NGC 3113 
Open (galactic) Cluster ; NGC 3114 
Galaxy in Group of Galaxies ; NGC 3115 
Galaxy in Group of Galaxies ; NGC 3116 
Galaxy in Group of Galaxies ; NGC 3117 
Galaxy in Pair of Galaxies ; NGC 3118 
Galaxy in Group of Galaxies ; NGC 3119 
Emission-line galaxy ; NGC 3120 
Galaxy in Group of Galaxies ; NGC 3121 
Galaxy in Group of Galaxies ; NGC 3124 
HII Galaxy ; NGC 3125 
LINER-type Active Galaxy Nucleus ; NGC 3126 
Emission-line galaxy ; NGC 3127 
Emission-line galaxy ; NGC 3128 
Galaxy ; NGC 3130 
LINER-type Active Galaxy Nucleus ; NGC 3131 
Planetary Nebula ; NGC 3132 
Galaxy ; NGC 3133 
Galaxy ; NGC 3134 
LINER-type Active Galaxy Nucleus ; NGC 3135 
Galaxy in Group of Galaxies ; NGC 3136 
Galaxy in Group of Galaxies ; NGC 3137 
Galaxy ; NGC 3138 
Galaxy ; NGC 3139 
Galaxy ; NGC 3140 
Galaxy ; NGC 3141 
Galaxy ; NGC 3142 
Galaxy in Pair of Galaxies ; NGC 3143 
Galaxy ; NGC 3144 
Galaxy in Pair of Galaxies ; NGC 3145 
Emission-line galaxy ; NGC 3146 
Seyfert 2 Galaxy ; NGC 3147 
Seyfert 2 Galaxy ; NGC 3148 
Galaxy ; NGC 3149 
Galaxy in Group of Galaxies ; NGC 3150 
Galaxy in Group of Galaxies ; NGC 3151 
Galaxy in Group of Galaxies ; NGC 3152 
Galaxy ; NGC 3153 
Radio Galaxy ; NGC 3154 
Galaxy in Group of Galaxies ; NGC 3155 
Galaxy in Group of Galaxies ; NGC 3156 
Emission-line galaxy ; NGC 3157 
Radio Galaxy ; NGC 3158 
Galaxy in Group of Galaxies ; NGC 3159 
Seyfert 2 Galaxy ; NGC 3160 
Active Galaxy Nucleus ; NGC 3161 
Galaxy in Group of Galaxies ; NGC 3162 
Galaxy in Group of Galaxies ; NGC 3163 
Galaxy ; NGC 3164 
Galaxy in Group of Galaxies ; NGC 3165 
Galaxy in Pair of Galaxies ; NGC 3166 
Radio Galaxy ; NGC 3168 
Galaxy in Pair of Galaxies ; NGC 3169 
LINER-type Active Galaxy Nucleus ; NGC 3171 
Galaxy ; NGC 3172 
Galaxy in Group of Galaxies ; NGC 3173 
Emission-line galaxy ; NGC 3175 
Active Galaxy Nucleus ; NGC 3177 
Emission-line galaxy ; NGC 3178 
Galaxy ; NGC 3179 
Galaxy in Group of Galaxies ; NGC 3180 
Seyfert 2 Galaxy ; NGC 3182 
Galaxy in Group of Galaxies ; NGC 3183 
Galaxy in Pair of Galaxies ; NGC 3185 
Seyfert 1 Galaxy ; NGC 3186 
Galaxy in Pair of Galaxies ; NGC 3187 
Radio Galaxy ; NGC 3188 
Galaxy in Pair of Galaxies ; NGC 3189 
Galaxy ; NGC 3191 
Galaxy in Pair of Galaxies ; NGC 3193 
Planetary Nebula ; NGC 3195 
Seyfert 2 Galaxy ; NGC 3196 
Galaxy ; NGC 3197 
Emission-line galaxy ; NGC 3198 
HII (ionized) region ; NGC 3199 
Galaxy ; NGC 3200 
Globular Cluster ; NGC 3201 
LINER-type Active Galaxy Nucleus ; NGC 3202 
Galaxy in Group of Galaxies ; NGC 3203 
Emission-line galaxy ; NGC 3204 
LINER-type Active Galaxy Nucleus ; NGC 3205 
Galaxy ; NGC 3206 
LINER-type Active Galaxy Nucleus ; NGC 3207 
Emission-line galaxy ; NGC 3208 
Galaxy in Group of Galaxies ; NGC 3209 
Object of unknown nature ; NGC 3210 
Planetary Nebula ; NGC 3211 
Galaxy in Pair of Galaxies ; NGC 3212 
Galaxy in Group of Galaxies ; NGC 3213 
Galaxy ; NGC 3214 
Galaxy in Pair of Galaxies ; NGC 3215 
Galaxy ; NGC 3216 
Radio Galaxy ; NGC 3217 
Brightest galaxy in a Cluster (BCG) ; NGC 3219 
Galaxy in Pair of Galaxies ; NGC 3220 
Galaxy ; NGC 3221 
Galaxy ; NGC 3222 
Emission-line galaxy ; NGC 3223 
Galaxy in Group of Galaxies ; NGC 3224 
Emission-line galaxy ; NGC 3225 
Galaxy in Pair of Galaxies ; NGC 3226 
Galaxy in Pair of Galaxies ; NGC 3227 
Open (galactic) Cluster ; NGC 3228 
Galaxy ; NGC 3229 
Low Surface Brightness Galaxy ; NGC 3230 
Cluster of Stars ; NGC 3231 
Interacting Galaxies ; NGC 3232 
Emission-line galaxy ; NGC 3233 
Galaxy in Group of Galaxies ; NGC 3235 
LINER-type Active Galaxy Nucleus ; NGC 3236 
LINER-type Active Galaxy Nucleus ; NGC 3237 
Galaxy ; NGC 3238 
Interacting Galaxies ; NGC 3239 
Emission-line galaxy ; NGC 3240 
Emission-line galaxy ; NGC 3241 
Planetary Nebula ; NGC 3242 
Galaxy in Group of Galaxies ; NGC 3243 
Emission-line galaxy ; NGC 3244 
Galaxy in Pair of Galaxies ; NGC 3245 
Galaxy ; NGC 3246 
Cluster of Stars ; NGC 3247 
Galaxy in Group of Galaxies ; NGC 3248 
Emission-line galaxy ; NGC 3249 
Galaxy in Group of Galaxies ; NGC 3250 
LINER-type Active Galaxy Nucleus ; NGC 3251 
Galaxy in Group of Galaxies ; NGC 3252 
Galaxy in Group of Galaxies ; NGC 3253 
Seyfert 2 Galaxy ; NGC 3254 
Open (galactic) Cluster ; NGC 3255 
Interacting Galaxies ; NGC 3256 
Galaxy in Group of Galaxies ; NGC 3257 
Brightest galaxy in a Cluster (BCG) ; NGC 3258 
Seyfert 1 Galaxy ; NGC 3259 
Galaxy in Group of Galaxies ; NGC 3260 
Galaxy in Group of Galaxies ; NGC 3261 
Galaxy in Group of Galaxies ; NGC 3262 
Interacting Galaxies ; NGC 3263 
Galaxy ; NGC 3264 
Galaxy in Group of Galaxies ; NGC 3265 
Galaxy in Group of Galaxies ; NGC 3266 
Galaxy in Group of Galaxies ; NGC 3267 
Brightest galaxy in a Cluster (BCG) ; NGC 3268 
Galaxy in Group of Galaxies ; NGC 3269 
LINER-type Active Galaxy Nucleus ; NGC 3270 
Brightest galaxy in a Cluster (BCG) ; NGC 3271 
Galaxy ; NGC 3272 
Galaxy in Group of Galaxies ; NGC 3273 
Emission-line galaxy ; NGC 3274 
Emission-line galaxy ; NGC 3275 
Galaxy in Group of Galaxies ; NGC 3276 
Seyfert 2 Galaxy ; NGC 3277 
Emission-line galaxy ; NGC 3278 
Galaxy in Group of Galaxies ; NGC 3279 
Galaxy ; NGC 3280 
Seyfert 2 Galaxy ; NGC 3281 
Galaxy ; NGC 3282 
Galaxy in Pair of Galaxies ; NGC 3283 
Galaxy in Group of Galaxies ; NGC 3285 
Radio Galaxy ; NGC 3286 
HII Galaxy ; NGC 3287 
LINER-type Active Galaxy Nucleus ; NGC 3288 
Galaxy in Group of Galaxies ; NGC 3289 
Emission-line galaxy ; NGC 3290 
Galaxy ; NGC 3292 
Open (galactic) Cluster ; NGC 3293 
Galaxy ; NGC 3294 
Galaxy in Group of Galaxies ; NGC 3296 
Galaxy in Group of Galaxies ; NGC 3297 
Brightest galaxy in a Cluster (BCG) ; NGC 3298 
Galaxy in Group of Galaxies ; NGC 3299 
LINER-type Active Galaxy Nucleus ; NGC 3300 
Galaxy in Group of Galaxies ; NGC 3301 
Galaxy ; NGC 3302 
LINER-type Active Galaxy Nucleus ; NGC 3303 
LINER-type Active Galaxy Nucleus ; NGC 3304 
Galaxy in Group of Galaxies ; NGC 3305 
Galaxy in Group of Galaxies ; NGC 3306 
Galaxy in Cluster of Galaxies ; NGC 3307 
Galaxy in Group of Galaxies ; NGC 3308 
Galaxy in Group of Galaxies ; NGC 3309 
Active Galaxy Nucleus ; NGC 3310 
Brightest galaxy in a Cluster (BCG) ; NGC 3311 
LINER-type Active Galaxy Nucleus ; NGC 3312 
Emission-line galaxy ; NGC 3313 
Emission-line galaxy ; NGC 3314 
Galaxy in Cluster of Galaxies ; NGC 3315 
Galaxy in Group of Galaxies ; NGC 3316 
Galaxy ; NGC 3318 
Seyfert Galaxy ; NGC 3319 
Galaxy in Group of Galaxies ; NGC 3320 
Galaxy ; NGC 3321 
Emission-line galaxy ; NGC 3323 
Open (galactic) Cluster ; NGC 3324 
Galaxy in Group of Galaxies ; NGC 3325 
Radio Galaxy ; NGC 3326 
Seyfert 2 Galaxy ; NGC 3327 
Galaxy in Pair of Galaxies ; NGC 3329 
Open (galactic) Cluster ; NGC 3330 
Emission-line galaxy ; NGC 3331 
LINER-type Active Galaxy Nucleus ; NGC 3332 
Emission-line galaxy ; NGC 3333 
Emission-line galaxy ; NGC 3334 
Galaxy in Group of Galaxies ; NGC 3335 
Emission-line galaxy ; NGC 3336 
Galaxy ; NGC 3337 
Seyfert Galaxy ; NGC 3338 
Galaxy ; NGC 3339 
Active Galaxy Nucleus ; NGC 3341 
Galaxy in Group of Galaxies ; NGC 3343 
Emission-line galaxy ; NGC 3344 
Emission-line galaxy ; NGC 3346 
Galaxy in Group of Galaxies ; NGC 3347 
Galaxy in Group of Galaxies ; NGC 3348 
Radio Galaxy ; NGC 3349 
Seyfert 2 Galaxy ; NGC 3350 
LINER-type Active Galaxy Nucleus ; NGC 3352 
Active Galaxy Nucleus ; NGC 3353 
Emission-line galaxy ; NGC 3354 
Galaxy ; NGC 3355 
Galaxy ; NGC 3356 
Radio Galaxy ; NGC 3357 
Galaxy in Group of Galaxies ; NGC 3358 
Emission-line galaxy ; NGC 3359 
Galaxy ; NGC 3360 
Emission-line galaxy ; NGC 3361 
Seyfert 2 Galaxy ; NGC 3362 
Radio Galaxy ; NGC 3363 
Galaxy in Group of Galaxies ; NGC 3364 
Galaxy in Group of Galaxies ; NGC 3365 
Galaxy ; NGC 3366 
Seyfert 1 Galaxy ; NGC 3367 
Galaxy in Group of Galaxies ; NGC 3369 
Galaxy in Group of Galaxies ; NGC 3370 
HII (ionized) region ; NGC 3372 
Radio Galaxy ; NGC 3374 
Galaxy in Group of Galaxies ; NGC 3375 
Galaxy ; NGC 3376 
Galaxy in Pair of Galaxies ; NGC 3377 
Galaxy in Group of Galaxies ; NGC 3378 
Galaxy in Group of Galaxies ; NGC 3380 
Galaxy in Group of Galaxies ; NGC 3381 
Emission-line galaxy ; NGC 3383 
Galaxy in Group of Galaxies ; NGC 3384 
Galaxy ; NGC 3385 
LINER-type Active Galaxy Nucleus ; NGC 3387 
Galaxy in Group of Galaxies ; NGC 3389 
LINER-type Active Galaxy Nucleus ; NGC 3390 
Galaxy in Group of Galaxies ; NGC 3391 
Active Galaxy Nucleus ; NGC 3392 
Seyfert 2 Galaxy ; NGC 3393 
Galaxy in Pair of Galaxies ; NGC 3394 
Galaxy in Pair of Galaxies ; NGC 3395 
Galaxy in Pair of Galaxies ; NGC 3396 
Galaxy ; NGC 3398 
Galaxy in Group of Galaxies ; NGC 3399 
Galaxy in Group of Galaxies ; NGC 3400 
Galaxy in Group of Galaxies ; NGC 3403 
Galaxy in Group of Galaxies ; NGC 3404 
Galaxy in Pair of Galaxies ; NGC 3405 
Pair of Galaxies ; NGC 3406 
Galaxy ; NGC 3407 
Radio Galaxy ; NGC 3408 
Galaxy ; NGC 3409 
Galaxy ; NGC 3410 
Brightest galaxy in a Cluster (BCG) ; NGC 3411 
Galaxy in Group of Galaxies ; NGC 3412 
Emission-line galaxy ; NGC 3413 
Galaxy in Pair of Galaxies ; NGC 3414 
Galaxy ; NGC 3415 
Galaxy ; NGC 3416 
Seyfert 2 Galaxy ; NGC 3417 
Galaxy in Pair of Galaxies ; NGC 3418 
Galaxy in Pair of Galaxies ; NGC 3419 
Galaxy ; NGC 3420 
Galaxy in Group of Galaxies ; NGC 3421 
Galaxy in Group of Galaxies ; NGC 3422 
Active Galaxy Nucleus ; NGC 3423 
Galaxy in Pair of Galaxies ; NGC 3424 
Galaxy in Group of Galaxies ; NGC 3425 
LINER-type Active Galaxy Nucleus ; NGC 3426 
LINER-type Active Galaxy Nucleus ; NGC 3427 
Radio Galaxy ; NGC 3428 
Galaxy ; NGC 3429 
Galaxy in Pair of Galaxies ; NGC 3430 
Emission-line galaxy ; NGC 3431 
Interacting Galaxies ; NGC 3432 
Galaxy ; NGC 3433 
Radio Galaxy ; NGC 3434 
Galaxy ; NGC 3435 
Galaxy in Group of Galaxies ; NGC 3436 
Emission-line galaxy ; NGC 3437 
Radio Galaxy ; NGC 3438 
Galaxy in Group of Galaxies ; NGC 3439 
Active Galaxy Nucleus ; NGC 3440 
Radio Galaxy ; NGC 3441 
Galaxy in Group of Galaxies ; NGC 3442 
Galaxy in Group of Galaxies ; NGC 3443 
Galaxy in Group of Galaxies ; NGC 3444 
Galaxy in Pair of Galaxies ; NGC 3445 
Open (galactic) Cluster ; NGC 3446 
Galaxy in Pair of Galaxies ; NGC 3447 
Interacting Galaxies ; NGC 3448 
Galaxy in Group of Galaxies ; NGC 3449 
Galaxy in Group of Galaxies ; NGC 3450 
HII Galaxy ; NGC 3451 
Galaxy ; NGC 3452 
Emission-line galaxy ; NGC 3453 
Galaxy in Pair of Galaxies ; NGC 3454 
Galaxy in Pair of Galaxies ; NGC 3455 
Galaxy ; NGC 3456 
Galaxy in Group of Galaxies ; NGC 3457 
Galaxy in Group of Galaxies ; NGC 3458 
Galaxy ; NGC 3459 
Galaxy in Group of Galaxies ; NGC 3462 
Emission-line galaxy ; NGC 3463 
Galaxy in Group of Galaxies ; NGC 3464 
Galaxy in Group of Galaxies ; NGC 3465 
Active Galaxy Nucleus ; NGC 3466 
Galaxy in Group of Galaxies ; NGC 3467 
Blazar ; NGC 3468 
Galaxy in Group of Galaxies ; NGC 3469 
LINER-type Active Galaxy Nucleus ; NGC 3470 
Galaxy in Pair of Galaxies ; NGC 3471 
Galaxy in Pair of Galaxies ; NGC 3473 
LINER-type Active Galaxy Nucleus ; NGC 3474 
Active Galaxy Nucleus ; NGC 3475 
Radio Galaxy ; NGC 3476 
LINER-type Active Galaxy Nucleus ; NGC 3477 
LINER-type Active Galaxy Nucleus ; NGC 3478 
Galaxy in Group of Galaxies ; NGC 3479 
Galaxy ; NGC 3481 
Galaxy ; NGC 3482 
Galaxy ; NGC 3483 
Active Galaxy Nucleus ; NGC 3485 
Seyfert 2 Galaxy ; NGC 3486 
Radio Galaxy ; NGC 3487 
Galaxy ; NGC 3488 
Galaxy in Group of Galaxies ; NGC 3489 
Galaxy in Group of Galaxies ; NGC 3490 
Radio Galaxy ; NGC 3491 
Brightest galaxy in a Cluster (BCG) ; NGC 3492 
Emission-line galaxy ; NGC 3493 
Galaxy in Group of Galaxies ; NGC 3495 
Open (galactic) Cluster ; NGC 3496 
LINER-type Active Galaxy Nucleus ; NGC 3497 
Galaxy in Group of Galaxies ; NGC 3499 
Galaxy in Pair of Galaxies ; NGC 3501 
Galaxy in Group of Galaxies ; NGC 3502 
Reflection Nebula ; NGC 3503 
LINER-type Active Galaxy Nucleus ; NGC 3504 
Galaxy in Cluster of Galaxies ; NGC 3506 
Galaxy in Pair of Galaxies ; NGC 3507 
Emission-line galaxy ; NGC 3508 
Interacting Galaxies ; NGC 3509 
Low Surface Brightness Galaxy ; NGC 3510 
Galaxy in Pair of Galaxies ; NGC 3511 
Galaxy in Pair of Galaxies ; NGC 3512 
Galaxy in Pair of Galaxies ; NGC 3513 
Emission-line galaxy ; NGC 3514 
Radio Galaxy ; NGC 3515 
Seyfert 1 Galaxy ; NGC 3516 
LINER-type Active Galaxy Nucleus ; NGC 3517 
Galaxy ; NGC 3520 
Low Surface Brightness Galaxy ; NGC 3521 
Galaxy in Group of Galaxies ; NGC 3522 
Galaxy in Group of Galaxies ; NGC 3523 
Galaxy in Pair of Galaxies ; NGC 3524 
Galaxy in Group of Galaxies ; NGC 3526 
LINER-type Active Galaxy Nucleus ; NGC 3527 
Emission-line galaxy ; NGC 3529 
Galaxy in Group of Galaxies ; NGC 3530 
Open (galactic) Cluster ; NGC 3532 
Galaxy in Group of Galaxies ; NGC 3533 
Emission-line galaxy ; NGC 3534 
Radio Galaxy ; NGC 3535 
LINER-type Active Galaxy Nucleus ; NGC 3536 
Galaxy ; NGC 3537 
LINER-type Active Galaxy Nucleus ; NGC 3539 
Galaxy in Group of Galaxies ; NGC 3540 
Emission-line galaxy ; NGC 3541 
Radio Galaxy ; NGC 3542 
Galaxy ; NGC 3543 
Galaxy in Group of Galaxies ; NGC 3544 
Galaxy in Pair of Galaxies ; NGC 3545 
Galaxy in Group of Galaxies ; NGC 3546 
Galaxy in Group of Galaxies ; NGC 3547 
LINER-type Active Galaxy Nucleus ; NGC 3549 
Interacting Galaxies ; NGC 3550 
Brightest galaxy in a Cluster (BCG) ; NGC 3551 
Galaxy in Group of Galaxies ; NGC 3552 
Galaxy in Group of Galaxies ; NGC 3553 
Radio Galaxy ; NGC 3554 
Galaxy in Cluster of Galaxies ; NGC 3555 
Radio Galaxy ; NGC 3557 
LINER-type Active Galaxy Nucleus ; NGC 3558 
Galaxy ; NGC 3559 
LINER-type Active Galaxy Nucleus ; NGC 3561 
Galaxy in Group of Galaxies ; NGC 3562 
Pair of Galaxies ; NGC 3563 
Galaxy in Group of Galaxies ; NGC 3564 
Interacting Galaxies ; NGC 3565 
Galaxy in Pair of Galaxies ; NGC 3566 
Galaxy in Pair of Galaxies ; NGC 3567 
Emission-line galaxy ; NGC 3568 
Blazar ; NGC 3569 
Galaxy ; NGC 3570 
Open (galactic) Cluster ; NGC 3572 
LINER-type Active Galaxy Nucleus ; NGC 3573 
Active Galaxy Nucleus ; NGC 3574 
HII (ionized) region ; NGC 3576 
LINER-type Active Galaxy Nucleus ; NGC 3577 
Interstellar matter ; NGC 3579 
Galaxy ; NGC 3580 
HII (ionized) region ; NGC 3581 
Interstellar matter ; NGC 3582 
Galaxy in Pair of Galaxies ; NGC 3583 
Interstellar matter ; NGC 3584 
Galaxy in Group of Galaxies ; NGC 3585 
Interstellar matter ; NGC 3586 
Galaxy in Cluster of Galaxies ; NGC 3588 
Galaxy ; NGC 3589 
Open (galactic) Cluster ; NGC 3590 
Galaxy in Group of Galaxies ; NGC 3591 
Galaxy in Group of Galaxies ; NGC 3592 
Galaxy in Group of Galaxies ; NGC 3593 
Galaxy ; NGC 3594 
Galaxy in Group of Galaxies ; NGC 3595 
HII Galaxy ; NGC 3596 
Emission-line galaxy ; NGC 3597 
Galaxy in Cluster of Galaxies ; NGC 3598 
Galaxy in Pair of Galaxies ; NGC 3599 
Galaxy in Group of Galaxies ; NGC 3600 
Galaxy ; NGC 3601 
LINER-type Active Galaxy Nucleus ; NGC 3602 
Open (galactic) Cluster ; NGC 3603 
Galaxy in Group of Galaxies ; NGC 3605 
Galaxy in Group of Galaxies ; NGC 3606 
LINER-type Active Galaxy Nucleus ; NGC 3608 
LINER-type Active Galaxy Nucleus ; NGC 3609 
Galaxy in Group of Galaxies ; NGC 3610 
Galaxy in Group of Galaxies ; NGC 3611 
Emission-line galaxy ; NGC 3612 
Galaxy in Group of Galaxies ; NGC 3613 
Galaxy in Group of Galaxies ; NGC 3614 
LINER-type Active Galaxy Nucleus ; NGC 3615 
Galaxy in Pair of Galaxies ; NGC 3617 
LINER-type Active Galaxy Nucleus ; NGC 3618 
Galaxy in Group of Galaxies ; NGC 3619 
Galaxy ; NGC 3620 
Active Galaxy Nucleus ; NGC 3621 
Galaxy in Group of Galaxies ; NGC 3622 
Radio Galaxy ; NGC 3624 
Galaxy in Pair of Galaxies ; NGC 3625 
Galaxy in Group of Galaxies ; NGC 3626 
Galaxy in Pair of Galaxies ; NGC 3628 
Galaxy in Cluster of Galaxies ; NGC 3629 
Galaxy in Group of Galaxies ; NGC 3630 
Interacting Galaxies ; NGC 3631 
Galaxy ; NGC 3633 
Galaxy ; NGC 3634 
Galaxy in Group of Galaxies ; NGC 3635 
Galaxy in Pair of Galaxies ; NGC 3636 
Galaxy in Pair of Galaxies ; NGC 3637 
Galaxy in Group of Galaxies ; NGC 3638 
Galaxy in Cluster of Galaxies ; NGC 3639 
Galaxy in Group of Galaxies ; NGC 3640 
Galaxy in Group of Galaxies ; NGC 3641 
LINER-type Active Galaxy Nucleus ; NGC 3642 
Galaxy in Group of Galaxies ; NGC 3643 
Galaxy ; NGC 3644 
Galaxy ; NGC 3645 
Galaxy in Pair of Galaxies ; NGC 3646 
Galaxy ; NGC 3647 
Galaxy in Group of Galaxies ; NGC 3648 
Active Galaxy Nucleus ; NGC 3649 
Galaxy in Group of Galaxies ; NGC 3650 
Emission-line galaxy ; NGC 3651 
Galaxy in Group of Galaxies ; NGC 3652 
Emission-line galaxy ; NGC 3653 
Galaxy in Group of Galaxies ; NGC 3654 
Seyfert 2 Galaxy ; NGC 3655 
Galaxy in Pair of Galaxies ; NGC 3656 
HII Galaxy ; NGC 3657 
Galaxy in Group of Galaxies ; NGC 3658 
Low Surface Brightness Galaxy ; NGC 3659 
Seyfert 2 Galaxy ; NGC 3660 
Galaxy in Group of Galaxies ; NGC 3661 
Galaxy ; NGC 3662 
Galaxy in Group of Galaxies ; NGC 3663 
Galaxy in Pair of Galaxies ; NGC 3664 
Radio Galaxy ; NGC 3665 
Galaxy in Group of Galaxies ; NGC 3666 
Galaxy in Group of Galaxies ; NGC 3667 
Radio Galaxy ; NGC 3668 
Galaxy in Group of Galaxies ; NGC 3669 
LINER-type Active Galaxy Nucleus ; NGC 3670 
Radio Galaxy ; NGC 3671 
Emission-line galaxy ; NGC 3672 
Emission-line galaxy ; NGC 3673 
Galaxy in Group of Galaxies ; NGC 3674 
Galaxy in Group of Galaxies ; NGC 3675 
LINER-type Active Galaxy Nucleus ; NGC 3676 
Radio Galaxy ; NGC 3677 
Emission-line galaxy ; NGC 3678 
Galaxy ; NGC 3679 
Open (galactic) Cluster ; NGC 3680 
Galaxy in Group of Galaxies ; NGC 3681 
Galaxy in Group of Galaxies ; NGC 3682 
HII Galaxy ; NGC 3683 
Galaxy in Pair of Galaxies ; NGC 3684 
Galaxy in Pair of Galaxies ; NGC 3685 
Galaxy in Pair of Galaxies ; NGC 3686 
